VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2023-01-16 22:47:12,2023-01-16 23:05:06,1,4.2,1,N,120,102,1,18.07,1.0,0.5,2.72,0.0,0.3,21.59,0.0
2,2023-01-25 18:59:01,2023-01-25 19:20:29,3,5.06,1,N,161,236,1,20.66,0.5,0.5,3.0,0.0,0.3,26.96,2.5
1,2023-01-08 16:04:13,2023-01-08 16:12:42,3,0.96,1,N,121,246,1,7.97,0.5,0.5,0.0,0.0,0.3,11.27,2.5
2,2023-01-04 20:09:27,2023-01-04 20:26:43,2,3.19,1,N,116,54,2,16.3,0.5,0.5,1.78,0.0,0.3,21.38,2.5
2,2023-01-21 09:50:27,2023-01-21 10:04:04,1,3.1,1,N,113,128,1,14.97,1.0,0.5,3.18,0.0,0.3,18.95,0.0
1,2023-01-21 13:56:17,2023-01-21 14:08:29,1,3.45,1,N,224,116,2,14.85,0.5,0.5,2.84,0.0,0.3,18.49,0.0
1,2023-01-28 10:35:42,2023-01-28 10:42:09,1,1.45,1,N,86,161,2,8.3,0.0,0.5,0.0,0.0,0.3,11.6,2.5
2,2023-01-10 10:09:03,2023-01-10 10:20:18,6,2.02,1,N,114,97,1,10.33,0.5,0.5,0.0,0.0,0.3,11.13,0.0
1,2023-01-05 15:51:48,2023-01-05 16:40:56,1,8.71,1,N,89,86,1,37.13,0.5,0.5,6.57,0.0,0.3,47.0,2.5
2,2023-01-06 23:31:20,2023-01-06 23:46:18,1,2.03,1,N,186,72,1,12.21,0.5,0.5,1.74,2.61,0.3,17.36,0.0
2,2023-01-08 17:04:20,2023-01-08 17:43:41,3,6.21,1,N,96,67,2,28.14,0.5,0.5,3.92,14.91,0.3,50.27,2.5
1,2023-01-05 19:18:46,2023-01-05 19:27:02,1,1.97,1,N,100,224,1,9.62,1.0,0.5,1.47,0.0,0.3,14.39,2.5
2,2023-01-12 07:43:33,2023-01-12 07:56:27,4,2.0,2,N,232,63,4,11.42,0.5,0.5,1.53,0.0,0.3,16.25,2.5
2,2023-01-10 20:24:14,2023-01-10 20:31:47,1,1.37,1,N,129,97,1,8.56,0.5,0.5,0.0,0.0,0.3,9.36,0.0
2,2023-01-27 16:18:23,2023-01-27 17:16:13,2,2.61,1,N,102,246,1,24.58,0.0,0.5,0.0,0.0,0.3,27.88,2.5
1,2023-01-03 09:08:53,2023-01-03 09:24:20,1,2.05,1,N,261,117,1,12.2,1.0,0.5,1.83,0.0,0.3,17.33,2.5
2,2023-01-22 16:39:49,2023-01-22 17:21:51,5,4.21,3,N,128,100,1,24.59,0.0,0.5,0.0,0.0,0.3,27.89,2.5
1,2023-01-28 19:59:16,2023-01-28 20:59:42,1,10.33,1,N,33,1,1,44.29,0.5,0.5,0.0,0.0,0.3,47.59,2.5
1,2023-01-28 09:32:19,2023-01-28 09:48:35,1,1.55,1,N,132,202,1,10.78,0.5,0.5,2.36,0.0,0.3,16.44,2.5
1,2023-01-01 16:29:54,2023-01-01 16:38:32,2,1.37,1,N,114,79,1,8.56,1.0,0.5,0.0,0.0,0.3,9.36,0.0
2,2023-01-15 22:07:32,2023-01-15 22:19:47,1,1.83,1,N,120,186,1,10.56,1.0,0.5,0.0,0.0,0.3,13.86,2.5
1,2023-01-13 17:15:53,2023-01-13 17:34:57,4,2.57,1,N,72,162,1,13.59,0.5,0.5,1.8,0.0,0.3,18.69,2.5
2,2023-01-12 23:04:46,2023-01-12 23:26:36,2,2.76,1,N,33,100,1,15.12,0.5,0.5,3.6,0.0,0.3,19.52,0.0
1,2023-01-04 07:33:30,2023-01-04 08:12:51,1,5.5,1,N,117,116,1,26.13,1.0,0.5,6.57,0.0,0.3,36.0,2.5
1,2023-01-10 05:25:01,2023-01-10 05:46:54,2,4.41,2,N,17,113,2,19.83,0.5,0.5,0.0,14.93,0.3,38.06,2.5
1,2023-01-13 08:04:31,2023-01-13 08:13:46,1,2.45,1,N,224,232,3,11.26,0.0,0.5,0.0,0.0,0.3,12.06,0.0
1,2023-01-04 19:35:21,2023-01-04 19:48:12,2,1.72,2,N,102,161,1,10.89,0.5,0.5,2.85,15.77,0.3,30.31,0.0
2,2023-01-31 23:52:19,2023-02-01 00:01:44,2,2.01,1,N,132,246,2,9.56,0.5,0.5,0.0,4.06,0.3,16.92,2.5
1,2023-01-12 21:51:46,2023-01-12 21:57:30,2,1.33,1,N,121,29,1,7.39,0.5,0.5,1.81,0.0,0.3,10.0,0.0
2,2023-01-26 11:53:21,2023-01-26 12:17:37,2,7.17,1,N,224,170,1,26.1,0.5,0.5,0.0,0.0,0.3,29.4,2.5
1,2023-01-09 12:14:13,2023-01-09 12:30:24,1,3.61,1,N,232,186,4,16.05,0.0,0.5,2.5,0.0,0.3,19.35,0.0
2,2023-01-16 11:18:27,2023-01-16 11:59:30,2,5.26,6,N,72,33,1,26.09,1.0,0.5,3.62,0.0,0.3,33.01,2.5
1,2023-01-22 07:36:27,2023-01-22 09:21:24,1,14.82,2,N,161,17,1,67.0,0.5,0.5,0.0,0.0,0.3,70.3,2.5
1,2023-01-09 12:27:29,2023-01-09 12:36:39,1,1.21,2,N,223,224,1,8.52,1.0,0.5,1.88,0.0,0.3,13.7,2.5
2,2023-01-25 12:20:44,2023-01-25 12:25:49,3,0.45,1,N,114,161,2,5.8,0.5,0.5,0.0,10.12,0.3,19.22,2.5
2,2023-01-16 08:53:58,2023-01-16 09:14:14,6,2.53,1,N,54,86,1,14.84,0.0,0.5,1.91,0.0,0.3,20.05,2.5
1,2023-01-02 13:32:42,2023-01-02 13:50:24,6,2.1,1,N,132,1,1,13.2,0.5,0.5,0.0,0.0,0.3,14.0,0.0
2,2023-01-26 17:47:44,2023-01-26 17:52:31,1,0.61,1,N,114,25,2,6.18,0.0,0.5,1.59,0.0,0.3,11.07,2.5
2,2023-01-15 09:49:39,2023-01-15 09:59:21,1,1.04,1,N,45,114,2,7.39,0.5,0.5,2.02,0.0,0.3,12.71,2.5
1,2023-01-18 06:00:08,2023-01-18 06:31:38,1,3.56,1,N,67,132,1,19.69,0.0,0.5,0.0,0.0,0.3,22.99,2.5
2,2023-01-17 16:28:31,2023-01-17 17:05:40,1,3.05,3,N,17,170,2,19.79,1.0,0.5,0.0,0.0,0.3,23.09,2.5
1,2023-01-14 18:04:34,2023-01-14 18:08:50,1,0.96,1,N,113,33,1,7.43,1.0,0.5,1.82,0.0,0.3,12.55,2.5
2,2023-01-19 14:11:51,2023-01-19 14:15:44,1,1.25,1,N,67,234,1,7.24,0.5,0.5,1.63,11.93,0.3,21.6,0.0
1,2023-01-21 17:38:03,2023-01-21 17:42:58,1,0.78,1,N,59,129,1,5.56,0.5,0.5,0.0,0.0,0.3,8.86,2.5
2,2023-01-01 05:48:28,2023-01-01 06:01:13,1,2.03,1,N,128,132,3,11.28,0.5,0.5,1.16,0.0,0.3,15.74,2.5
1,2023-01-06 17:37:19,2023-01-06 17:47:11,4,2.39,1,N,232,1,2,11.75,0.0,0.5,3.26,0.0,0.3,18.31,2.5
2,2023-01-14 12:52:10,2023-01-14 13:09:32,1,2.87,1,N,114,67,1,14.46,0.5,0.5,1.91,12.16,0.3,31.83,2.5
2,2023-01-27 16:24:03,2023-01-27 16:51:14,2,9.33,1,N,114,234,1,33.62,0.0,0.5,8.31,0.0,0.3,45.23,2.5
1,2023-01-01 12:59:52,2023-01-01 13:04:22,2,1.09,1,N,186,170,1,7.58,0.0,0.5,1.52,0.0,0.3,12.4,2.5
2,2023-01-26 13:37:53,2023-01-26 13:46:50,2,2.51,1,N,100,25,1,11.03,0.0,0.5,1.86,0.0,0.3,16.19,2.5
1,2023-01-31 15:15:11,2023-01-31 15:20:00,3,0.91,1,N,63,72,2,7.65,0.5,0.5,0.97,0.0,0.3,9.42,0.0
1,2023-01-20 14:39:55,2023-01-20 15:30:41,1,5.99,1,N,79,79,1,30.19,0.0,0.5,0.0,0.0,0.3,33.49,2.5
1,2023-01-10 17:12:30,2023-01-10 17:30:22,4,2.28,3,N,103,17,1,12.79,0.0,0.5,1.47,0.0,0.3,17.56,2.5
1,2023-01-12 09:00:33,2023-01-12 09:16:53,1,2.9,1,N,234,161,2,14.42,0.5,0.5,0.0,0.0,0.3,17.72,2.5
1,2023-01-22 10:26:58,2023-01-22 10:33:23,2,1.32,1,N,224,7,1,7.87,0.0,0.5,0.0,8.03,0.3,19.2,2.5
1,2023-01-05 20:13:21,2023-01-05 22:07:03,2,21.52,1,N,7,100,1,85.82,1.0,0.5,13.87,0.0,0.3,102.99,2.5
1,2023-01-02 08:55:04,2023-01-02 09:13:26,2,2.61,1,N,132,67,1,14.64,0.0,0.5,3.23,0.0,0.3,21.17,2.5
2,2023-01-21 21:16:48,2023-01-21 21:36:47,2,6.35,2,N,237,132,1,24.29,0.0,0.5,3.45,0.0,0.3,28.54,0.0
2,2023-01-31 15:39:30,2023-01-31 15:42:30,1,0.63,1,N,232,72,2,5.55,0.5,0.5,1.1,0.0,0.3,7.45,0.0
2,2023-01-30 21:49:29,2023-01-30 22:24:44,1,5.96,1,N,232,120,2,26.57,0.5,0.5,3.7,0.0,0.3,33.57,2.5
1,2023-01-11 22:51:15,2023-01-11 22:58:17,1,1.14,1,N,116,250,2,6.98,0.5,0.5,1.1,0.0,0.3,11.38,2.5
1,2023-01-03 10:05:39,2023-01-03 10:16:31,2,2.73,5,N,128,223,1,13.3,0.5,0.5,3.16,0.0,0.3,19.76,2.5
1,2023-01-09 07:50:50,2023-01-09 08:00:33,3,1.35,1,N,234,78,1,9.83,0.0,0.5,1.55,9.13,0.3,21.31,0.0
2,2023-01-22 08:21:46,2023-01-22 08:30:01,1,1.24,1,N,162,36,1,7.73,1.0,0.5,0.0,0.0,0.3,8.53,0.0
1,2023-01-15 08:44:04,2023-01-15 08:54:39,2,1.23,4,N,246,89,1,9.02,0.0,0.5,1.69,0.0,0.3,11.51,0.0
2,2023-01-09 21:07:03,2023-01-09 21:19:13,1,1.99,1,N,103,76,1,10.79,1.0,0.5,2.29,0.0,0.3,16.38,2.5
2,2023-01-21 08:06:28,2023-01-21 08:09:20,1,0.66,1,N,25,261,1,5.62,0.5,0.5,0.95,1.43,0.3,8.8,0.0
2,2023-01-18 17:43:40,2023-01-18 17:49:30,1,0.71,1,N,247,129,1,6.07,0.0,0.5,0.0,0.0,0.3,9.37,2.5
1,2023-01-05 07:31:27,2023-01-05 07:44:51,3,2.93,1,N,224,36,1,13.43,0.0,0.5,2.84,0.0,0.3,19.57,2.5
2,2023-01-01 13:24:45,2023-01-01 13:37:51,2,2.23,1,N,234,89,2,12.34,0.5,0.5,0.0,0.0,0.3,15.64,2.5
2,2023-01-04 11:28:01,2023-01-04 12:17:57,1,6.58,1,N,87,33,1,32.32,1.0,0.5,0.0,0.0,0.3,35.62,2.5
1,2023-01-30 15:20:00,2023-01-30 15:37:53,1,3.83,1,N,7,79,1,17.64,0.5,0.5,3.61,0.0,0.3,24.55,2.5
1,2023-01-01 08:55:18,2023-01-01 09:01:20,2,0.55,1,N,132,1,2,5.99,0.5,0.5,1.57,0.0,0.3,8.36,0.0
1,2023-01-15 19:21:43,2023-01-15 19:34:36,1,1.28,1,N,102,25,1,9.08,0.5,0.5,1.59,0.0,0.3,13.97,2.5
1,2023-01-11 10:20:05,2023-01-11 10:24:05,2,1.22,1,N,1,110,3,6.56,0.0,0.5,0.73,0.0,0.3,10.59,2.5
2,2023-01-03 11:33:55,2023-01-03 12:10:41,3,6.87,1,N,250,45,2,30.19,0.5,0.5,6.87,0.0,0.3,40.36,2.5
2,2023-01-15 16:34:08,2023-01-15 17:05:26,1,4.19,1,N,110,72,1,20.88,0.5,0.5,0.0,0.0,0.3,21.68,0.0
2,2023-01-25 08:13:20,2023-01-25 08:33:52,1,3.66,1,N,163,73,2,17.21,0.0,0.5,4.48,0.0,0.3,22.49,0.0
1,2023-01-31 20:28:49,2023-01-31 21:27:43,2,9.36,1,N,186,101,1,41.32,0.0,0.5,7.07,0.0,0.3,49.19,0.0
2,2023-01-22 18:39:35,2023-01-22 18:54:18,1,2.51,1,N,87,224,2,12.87,0.5,0.5,0.0,0.0,0.3,16.17,2.5
1,2023-01-07 07:02:39,2023-01-07 07:09:35,2,1.54,1,N,236,87,1,8.84,0.5,0.5,2.44,0.0,0.3,14.58,2.5
2,2023-01-30 20:31:12,2023-01-30 20:49:09,1,2.08,1,N,224,97,1,12.32,0.5,0.5,2.02,0.0,0.3,15.14,0.0
1,2023-01-25 19:01:34,2023-01-25 19:29:16,4,4.87,1,N,129,236,1,22.01,1.0,0.5,0.0,0.0,0.3,22.81,0.0
1,2023-01-10 14:46:39,2023-01-10 15:04:00,1,4.7,1,N,67,72,1,19.13,0.5,0.5,3.49,7.73,0.3,31.15,0.0
1,2023-01-10 14:41:43,2023-01-10 14:56:05,3,3.37,1,N,151,67,4,15.05,0.0,0.5,3.87,0.0,0.3,22.22,2.5
2,2023-01-06 09:55:10,2023-01-06 10:56:55,1,6.71,1,N,100,29,1,34.74,0.5,0.5,0.0,0.0,0.3,38.04,2.5
2,2023-01-07 10:35:03,2023-01-07 10:51:06,1,3.34,1,N,234,100,1,14.84,0.0,0.5,2.26,0.0,0.3,20.4,2.5
1,2023-01-11 11:34:15,2023-01-11 11:41:12,2,1.33,1,N,100,113,2,7.9,0.5,0.5,1.07,0.0,0.3,12.27,2.5
1,2023-01-22 18:28:02,2023-01-22 18:43:48,1,2.88,1,N,129,163,1,14.45,0.0,0.5,2.2,0.0,0.3,17.45,0.0
2,2023-01-27 20:59:54,2023-01-27 21:29:06,2,5.52,1,N,97,186,1,24.36,0.5,0.5,4.3,0.0,0.3,31.96,2.5
1,2023-01-27 18:36:27,2023-01-27 18:41:39,1,1.31,1,N,33,25,1,8.48,1.0,0.5,1.52,0.0,0.3,13.3,2.5
1,2023-01-26 16:18:21,2023-01-26 16:20:19,1,0.5,1,N,87,33,3,4.28,1.0,0.5,0.0,0.0,0.3,5.08,0.0
2,2023-01-20 18:04:43,2023-01-20 19:10:53,1,8.25,1,N,202,121,1,41.88,0.0,0.5,7.68,0.0,0.3,52.86,2.5
2,2023-01-09 17:05:33,2023-01-09 17:17:04,1,2.3,1,N,113,87,1,11.09,0.0,0.5,1.19,0.0,0.3,15.58,2.5
2,2023-01-08 19:14:18,2023-01-08 19:16:42,2,0.76,1,N,7,247,1,4.9,1.0,0.5,0.88,0.0,0.3,6.58,0.0
2,2023-01-06 22:34:17,2023-01-06 22:59:56,1,9.3,1,N,117,236,2,32.2,0.0,0.5,0.0,0.0,0.3,35.5,2.5
1,2023-01-04 14:17:55,2023-01-04 14:47:37,2,3.13,1,N,232,234,1,17.42,1.0,0.5,4.74,10.3,0.3,35.76,2.5
2,2023-01-23 18:17:49,2023-01-23 19:09:27,1,6.53,1,N,78,79,2,32.16,0.5,0.5,0.0,0.0,0.3,32.96,0.0
2,2023-01-26 15:15:17,2023-01-26 15:20:32,3,0.9,1,N,224,132,1,6.84,0.5,0.5,0.74,0.0,0.3,10.88,2.5
2,2023-01-14 14:58:53,2023-01-14 15:29:49,2,3.3,1,N,86,158,2,18.99,0.5,0.5,5.1,0.0,0.3,24.89,0.0
2,2023-01-30 17:29:29,2023-01-30 17:57:19,1,3.21,1,N,224,76,2,17.64,1.0,0.5,0.0,0.0,0.3,20.94,2.5
1,2023-01-04 19:28:31,2023-01-04 19:38:26,6,2.44,1,N,237,120,1,11.34,1.0,0.5,0.0,0.0,0.3,12.14,0.0
1,2023-01-30 13:52:00,2023-01-30 14:21:31,1,4.14,2,N,129,237,1,21.31,0.5,0.5,0.0,0.0,0.3,22.11,0.0
1,2023-01-15 18:09:47,2023-01-15 18:33:21,2,1.8,1,N,100,54,1,13.23,0.5,0.5,3.42,0.0,0.3,17.45,0.0
2,2023-01-18 20:52:22,2023-01-18 20:56:51,1,2.23,1,N,113,63,1,10.06,1.0,0.5,1.37,0.0,0.3,12.23,0.0
2,2023-01-22 13:07:25,2023-01-22 13:25:40,5,2.63,1,N,170,162,2,15.08,0.5,0.5,2.65,0.0,0.3,21.03,2.5
1,2023-01-31 19:33:21,2023-01-31 20:01:01,2,3.23,1,N,234,261,1,17.62,0.5,0.5,2.23,0.0,0.3,23.15,2.5
2,2023-01-04 10:51:47,2023-01-04 11:04:32,3,1.44,1,N,36,116,2,10.02,0.5,0.5,0.0,0.0,0.3,13.32,2.5
1,2023-01-16 22:25:27,2023-01-16 22:34:12,1,1.4,1,N,129,237,1,8.27,0.0,0.5,0.94,1.55,0.3,14.06,2.5
1,2023-01-16 09:44:33,2023-01-16 09:54:34,1,3.09,1,N,132,101,1,13.3,0.0,0.5,3.43,0.0,0.3,20.03,2.5
2,2023-01-31 08:04:27,2023-01-31 08:12:51,1,1.23,1,N,79,79,2,8.81,0.5,0.5,2.15,0.0,0.3,14.26,2.5
2,2023-01-06 16:09:51,2023-01-06 16:26:53,1,2.59,1,N,116,161,1,13.37,0.0,0.5,1.35,0.0,0.3,18.02,2.5
2,2023-01-23 08:47:10,2023-01-23 09:18:42,2,3.14,1,N,234,89,1,18.57,1.0,0.5,2.44,0.0,0.3,21.81,0.0
1,2023-01-18 21:53:36,2023-01-18 22:00:43,5,1.17,1,N,234,67,1,8.25,0.0,0.5,0.0,0.0,0.3,11.55,2.5
1,2023-01-04 22:17:11,2023-01-04 22:21:06,6,1.5,1,N,100,170,1,8.43,0.5,0.5,1.97,0.0,0.3,11.2,0.0
1,2023-01-19 14:01:51,2023-01-19 14:17:39,1,2.89,1,N,78,54,1,14.88,0.5,0.5,0.0,10.4,0.3,26.08,0.0
2,2023-01-14 12:36:27,2023-01-14 12:43:32,6,2.49,1,N,86,129,1,9.75,1.0,0.5,0.0,0.0,0.3,13.05,2.5
1,2023-01-19 06:20:32,2023-01-19 07:08:53,3,7.83,1,N,117,237,1,34.18,0.5,0.5,6.6,0.0,0.3,41.58,0.0
2,2023-01-07 18:54:19,2023-01-07 19:12:42,1,2.93,1,N,120,163,1,15.29,1.0,0.5,0.0,0.0,0.3,18.59,2.5
1,2023-01-30 17:19:10,2023-01-30 17:55:31,5,3.54,1,N,247,103,2,20.39,0.5,0.5,3.98,0.0,0.3,27.67,2.5
1,2023-01-31 06:21:16,2023-01-31 06:40:24,1,4.88,1,N,116,170,1,20.18,0.5,0.5,3.81,0.0,0.3,24.79,0.0
2,2023-01-29 17:55:10,2023-01-29 18:04:33,2,0.88,1,N,151,97,2,7.4,0.0,0.5,1.5,0.0,0.3,9.7,0.0
2,2023-01-03 07:58:25,2023-01-03 08:06:19,2,1.96,1,N,158,7,1,10.41,0.0,0.5,2.69,0.0,0.3,16.4,2.5
2,2023-01-31 22:09:09,2023-01-31 22:27:07,1,5.23,1,Y,186,78,1,20.48,0.0,0.5,4.44,0.0,0.3,28.22,2.5
1,2023-01-03 00:40:58,2023-01-03 01:39:32,1,6.7,2,N,186,78,1,33.32,1.0,0.5,6.24,0.0,0.3,40.36,0.0
2,2023-01-30 07:18:55,2023-01-30 07:32:42,3,3.43,1,N,110,114,1,14.9,0.0,0.5,0.0,0.0,0.3,15.7,0.0
1,2023-01-31 16:21:43,2023-01-31 16:26:02,2,0.59,1,N,246,29,3,5.29,1.0,0.5,1.16,0.0,0.3,9.75,2.5
2,2023-01-13 17:36:02,2023-01-13 17:45:54,4,2.48,1,N,110,261,1,11.42,0.5,0.5,0.0,0.0,0.3,14.72,2.5
2,2023-01-28 09:52:38,2023-01-28 10:25:03,1,4.96,1,N,100,45,2,24.16,1.0,0.5,3.19,0.0,0.3,30.65,2.5
1,2023-01-31 03:55:55,2023-01-31 04:07:02,1,2.07,1,N,236,162,2,11.06,0.5,0.5,2.89,0.0,0.3,17.25,2.5
2,2023-01-02 17:00:45,2023-01-02 17:12:13,2,2.4,1,N,232,163,1,11.83,0.0,0.5,2.81,0.0,0.3,17.94,2.5
1,2023-01-07 08:30:56,2023-01-07 08:37:18,1,1.04,1,N,234,116,1,7.23,0.0,0.5,1.41,1.38,0.3,13.32,2.5
1,2023-01-30 06:18:40,2023-01-30 06:32:10,1,2.4,1,N,161,261,1,12.42,0.5,0.5,1.34,0.0,0.3,14.56,0.0
1,2023-01-27 10:43:44,2023-01-27 10:57:11,1,2.38,1,N,224,158,1,12.81,0.0,0.5,3.2,0.0,0.3,16.81,0.0
2,2023-01-17 10:40:59,2023-01-17 10:45:49,2,0.86,1,N,53,101,2,6.94,1.0,0.5,1.93,0.0,0.3,9.67,0.0
2,2023-01-02 14:15:33,2023-01-02 14:37:02,2,4.76,1,N,45,120,1,20.37,0.5,0.5,5.41,0.0,0.3,26.58,0.0
2,2023-01-07 22:35:25,2023-01-07 22:42:16,1,0.8,1,N,67,63,1,7.63,0.5,0.5,1.35,0.0,0.3,9.78,0.0
2,2023-01-08 09:55:57,2023-01-08 10:02:10,1,0.99,1,N,128,261,1,7.28,0.5,0.5,1.67,0.0,0.3,12.25,2.5
1,2023-01-21 18:02:54,2023-01-21 18:22:15,4,2.86,1,N,113,161,1,14.82,0.0,0.5,1.75,0.0,0.3,17.37,0.0
1,2023-01-27 16:23:40,2023-01-27 16:39:42,2,2.74,1,N,151,120,1,13.69,0.0,0.5,3.08,0.0,0.3,20.07,2.5
2,2023-01-04 11:41:37,2023-01-04 11:47:20,1,0.73,1,N,232,76,1,6.05,0.0,0.5,1.68,0.0,0.3,11.03,2.5
1,2023-01-28 07:40:56,2023-01-28 07:49:06,2,1.51,1,N,1,158,1,8.29,0.5,0.5,0.89,0.0,0.3,9.98,0.0
2,2023-01-20 23:56:55,2023-01-21 00:29:59,1,3.83,1,N,73,102,1,21.47,0.5,0.5,3.83,15.58,0.3,41.68,0.0
2,2023-01-05 17:33:41,2023-01-05 17:50:18,2,2.18,1,N,72,247,2,12.31,0.5,0.5,2.53,2.65,0.3,20.79,2.5
2,2023-01-24 12:50:34,2023-01-24 12:55:56,1,2.0,1,N,128,25,1,9.95,0.0,0.5,2.13,0.0,0.3,12.88,0.0
2,2023-01-16 17:59:08,2023-01-16 18:15:16,2,2.94,2,N,186,67,1,14.44,0.0,0.5,0.0,0.0,0.3,17.74,2.5
1,2023-01-03 20:59:07,2023-01-03 21:16:52,1,1.91,1,N,53,102,2,11.36,1.0,0.5,2.24,0.0,0.3,14.4,0.0
1,2023-01-24 16:09:53,2023-01-24 16:20:55,1,3.43,1,N,79,100,1,14.32,0.0,0.5,0.0,0.0,0.3,17.62,2.5
2,2023-01-09 16:07:45,2023-01-09 16:16:26,2,1.24,1,N,162,97,1,9.16,0.5,0.5,0.0,0.0,0.3,12.46,2.5
2,2023-01-23 00:56:53,2023-01-23 02:12:50,1,13.33,5,N,79,162,2,53.9,0.0,0.5,0.0,0.0,0.3,54.7,0.0
1,2023-01-26 00:53:33,2023-01-26 01:08:40,1,3.61,1,N,121,129,1,15.97,1.0,0.5,1.79,0.0,0.3,18.56,0.0
1,2023-01-10 16:22:42,2023-01-10 16:49:50,2,6.55,1,N,29,261,1,25.68,0.5,0.5,5.3,0.0,0.3,34.28,2.5
2,2023-01-10 13:06:29,2023-01-10 13:17:18,2,1.52,1,Y,7,224,1,9.05,0.5,0.5,1.78,0.0,0.3,14.13,2.5
1,2023-01-26 14:51:36,2023-01-26 14:57:05,1,1.53,3,N,121,167,1,9.51,0.0,0.5,2.0,0.0,0.3,14.81,2.5
2,2023-01-29 23:08:26,2023-01-29 23:15:30,1,0.88,1,N,261,250,1,7.52,0.0,0.5,1.15,0.0,0.3,11.97,2.5
2,2023-01-16 08:47:28,2023-01-16 08:51:49,2,1.97,1,N,53,79,1,9.32,0.5,0.5,0.0,0.0,0.3,12.62,2.5
2,2023-01-21 00:25:15,2023-01-21 01:00:31,2,3.38,1,N,170,132,1,19.96,0.0,0.5,0.0,0.0,0.3,23.26,2.5
2,2023-01-21 14:40:48,2023-01-21 14:47:18,1,1.33,1,N,25,113,1,9.12,0.5,0.5,0.0,3.25,0.3,13.17,0.0
1,2023-01-17 20:35:21,2023-01-17 20:49:14,1,1.97,1,N,161,36,1,11.41,1.0,0.5,2.81,0.0,0.3,15.02,0.0
1,2023-01-03 15:28:59,2023-01-03 15:51:30,2,3.23,5,N,1,129,1,16.61,1.0,0.5,0.0,0.0,0.3,19.91,2.5
1,2023-01-20 21:38:00,2023-01-20 21:46:18,3,1.67,1,N,237,234,1,8.99,0.5,0.5,0.96,0.0,0.3,13.25,2.5
2,2023-01-05 12:43:37,2023-01-05 12:57:45,1,3.74,1,N,162,129,2,15.93,0.0,0.5,0.0,0.0,0.3,19.23,2.5
1,2023-01-13 07:49:26,2023-01-13 07:58:02,3,1.79,1,N,128,89,1,10.64,0.0,0.5,0.0,0.0,0.3,13.94,2.5
2,2023-01-27 15:23:17,2023-01-27 15:41:39,1,3.41,1,N,186,234,2,15.67,0.5,0.5,4.13,0.0,0.3,23.1,2.5
1,2023-01-18 10:34:38,2023-01-18 10:37:44,6,0.65,1,N,186,53,1,4.71,0.5,0.5,0.64,0.0,0.3,8.65,2.5
1,2023-01-17 13:37:52,2023-01-17 14:39:18,3,4.19,1,N,29,79,1,29.29,1.0,0.5,0.0,0.0,0.3,32.59,2.5
1,2023-01-18 16:00:27,2023-01-18 16:20:42,1,3.9,1,N,114,151,1,17.11,0.5,0.5,4.74,0.0,0.3,25.15,2.5
1,2023-01-29 18:20:14,2023-01-29 18:28:36,2,1.87,2,N,53,78,1,10.14,0.5,0.5,1.74,0.0,0.3,15.18,2.5
1,2023-01-21 12:40:49,2023-01-21 12:57:26,3,1.62,1,N,45,132,1,11.26,0.5,0.5,2.64,0.0,0.3,17.2,2.5
2,2023-01-13 19:45:23,2023-01-13 20:20:57,1,6.92,1,N,33,167,1,29.73,1.0,0.5,4.79,0.0,0.3,35.32,0.0
1,2023-01-19 20:07:02,2023-01-19 20:31:22,6,4.23,1,N,128,132,2,18.84,0.5,0.5,3.65,0.0,0.3,25.79,2.5
1,2023-01-25 17:53:19,2023-01-25 18:09:10,1,1.42,1,N,76,1,1,10.8,0.5,0.5,0.0,0.0,0.3,11.6,0.0
1,2023-01-01 06:54:55,2023-01-01 07:08:36,1,2.7,1,N,97,114,2,12.65,0.5,0.5,3.33,0.0,0.3,19.28,2.5
1,2023-01-12 19:53:12,2023-01-12 20:03:01,1,1.44,1,N,128,110,1,8.85,0.5,0.5,2.01,0.0,0.3,11.66,0.0
2,2023-01-02 02:48:55,2023-01-02 02:59:16,1,2.26,1,N,110,73,2,11.09,0.5,0.5,0.0,0.0,0.3,14.39,2.5
2,2023-01-28 19:18:56,2023-01-28 19:36:32,3,1.38,1,N,79,45,1,10.54,0.0,0.5,2.3,0.0,0.3,16.14,2.5
2,2023-01-21 12:40:55,2023-01-21 12:45:45,2,1.24,2,N,100,170,1,7.19,0.5,0.5,1.93,0.0,0.3,9.92,0.0
1,2023-01-18 11:59:10,2023-01-18 12:39:38,5,5.73,1,N,89,121,1,27.49,0.5,0.5,6.74,0.0,0.3,37.53,2.5
2,2023-01-09 09:37:55,2023-01-09 09:48:12,1,1.08,1,N,129,261,2,8.23,1.0,0.5,0.0,4.25,0.3,15.78,2.5
1,2023-01-07 11:11:32,2023-01-07 11:15:31,4,1.23,3,N,162,170,1,7.41,0.5,0.5,0.0,0.0,0.3,8.21,0.0
2,2023-01-16 12:06:35,2023-01-16 12:51:22,1,5.02,1,N,170,132,1,26.02,0.5,0.5,0.0,0.0,0.3,29.32,2.5
1,2023-01-01 07:24:40,2023-01-01 07:41:40,2,2.64,1,N,86,63,1,13.6,0.0,0.5,0.0,0.0,0.3,16.9,2.5
